Maldives,Haa Alif Atoll Airport,HRF,6.97267,72.8945
Maldives,Baa Atoll Airport,DRV,5.15452,73.1338
Maldives,Lhaviyani Atoll Airport,LMV,5.45793,73.3704
Maldives,Noonu Atoll Airport,NMF,5.82597,73.4771
Maldives,North Male Atoll Airport,MLE,4.18878,73.5286
Malaysia,Mulu Airport,MZV,4.04924,114.811
Malaysia,Tanjung Manis Airport,TGC,2.17721,111.202
Malaysia,Long Seridan Airport,ODN,3.97611,115.063
Malaysia,Marudi Airport,MUR,4.1775,114.322
Malaysia,Mukah Airport,MKM,2.90694,112.075
Malaysia,Lawas Airport,LWY,4.84917,115.403
Malaysia,Long Akah Airport,LKH,3.3,114.783
Malaysia,Long Lellang Airport,LGL,3.45944,115.179
Malaysia,Long Banga Airport,LBP,3.2,115.4
Malaysia,Kudat Airport,KUD,6.92333,116.837
Malaysia,Kerteh Airport,KTE,4.53333,103.433
Malaysia,Bakalalan Airport,BKM,3.97389,115.617
Malaysia,Kuala Terengganu Airport,TGG,5.38139,103.105
Malaysia,Tawau Airport,TWU,4.31333,118.122
Malaysia,Sandakan Airport,SDK,5.90111,118.055
Malaysia,Sibu Airport,SBW,2.26417,111.982
Malaysia,Penang Airport,PEN,5.29722,100.277
Malaysia,Miri Airport,MYY,4.32528,113.988
Malaysia,Melaka Airport,MKZ,2.26306,102.253
Malaysia,Limbang Airport,LMN,4.80806,115.01
Malaysia,Langkawi Airport,LGK,6.33333,99.7333
Malaysia,Lahad Datu Airport,LDU,5.03306,118.321
Malaysia,Labuan Airport,LBU,5.30167,115.248
Malaysia,Kuantan Airport,KUA,3.76972,103.209
Malaysia,Kuching Airport,KCH,1.48417,110.344
Malaysia,Kota Bharu Airport,KBR,6.16611,102.293
Malaysia,Johor Bahru Airport,JHB,1.64056,103.67
Malaysia,Ipoh Airport,IPH,4.56917,101.093
Malaysia,Bintulu Airport,BTU,3.12417,113.02
Malaysia,Kota Kinabalu Airport,BKI,5.93722,116.053
Malaysia,Bario Airport,BBN,3.73472,115.478
Malaysia,Alor Setar Airport,AOR,6.19444,100.401
Laos,Phonsavan Airport,XKH,19.4401,103.168
Laos,Boun Neau Airport,PCQ,21.648,101.902
Laos,Xam Nua Airport,NEU,20.4182,104.066
Laos,Attapu Airport,AOU,14.8194,106.821
Laos,Ban Houayxay Airport,HOE,20.2628,100.434
Laos,Savannakhet Airport,ZVK,16.5333,104.75
Laos,Vientiane Airport,VTE,17.9883,102.563
Laos,Pakse Airport,PKZ,15.1319,105.781
Laos,Luang Namtha Airport,LXG,20.9667,101.4
Kyrgyzstan,Tamchy Airport,IKU,42.5859,76.7062
Kyrgyzstan,Osh Airport,OSS,40.6089,72.7933
Kyrgyzstan,Bishkek Airport,FRU,43.0614,74.4775
South Korea,Muan Airport,MWX,34.9914,126.383
South Korea,Won-ju Airport,WJU,37.4592,127.977
South Korea,Gunsan Airport,KUV,35.9039,126.616
South Korea,Jinju Airport,HIN,35.0886,128.07
South Korea,Yangyang Airport,YNY,38.0588,128.663
South Korea,Ulsan Airport,USN,35.5936,129.352
South Korea,Daegu Airport,TAE,35.8942,128.659
South Korea,Yeosu Airport,RSU,34.8422,127.617
South Korea,Busan Airport,PUS,35.1403,129.063
South Korea,Gwangju Airport,KWJ,35.1264,126.809
South Korea,Pohang Airport,KPO,35.9847,129.434
South Korea,Jeju Airport,CJU,33.5114,126.493
South Korea,Cheongju Airport,CJJ,36.7167,127.499
North Korea,Pyongyang Airport,FNJ,39.2236,125.67
Kazakhstan,Turkistan Airport,HSA,43.3156,68.5469
Kazakhstan,Taraz Airport,DMB,42.8664,71.2934
Kazakhstan,Taldykorgan Airport,TDK,45.1251,78.4478
Kazakhstan,Zaysan Airport,SZI,47.4862,84.8856
Kazakhstan,Balkhash Airport,BXH,46.8908,75.0034
Kazakhstan,Urzhar Airport,UZR,47.0911,81.6652
Kazakhstan,Kokshetau Airport,KOV,53.3287,69.5894
Kazakhstan,Uralsk Airport,URA,51.1508,51.5431
Kazakhstan,Uste-Kamenogorsk Airport,UKK,50.0367,82.4936
Kazakhstan,Pavlodar Airport,PWQ,52.195,77.0739
Kazakhstan,Petropavlovsk Airport,PPK,54.7744,69.1839
Kazakhstan,Semipalatinsk Airport,PLX,50.3514,80.2344
Kazakhstan,Kzyl-Orda Airport,KZO,45.5167,65.8333
Kazakhstan,Kostanay Airport,KSN,53.2069,63.5503
Kazakhstan,Karaganda Airport,KGF,49.6708,73.3344
Kazakhstan,Zhezkazgan Airport,DZN,47.71,67.7403
Kazakhstan,Shymkent Airport,CIT,42.3642,69.4789
Kazakhstan,Aqtobe Airport,AKX,50.2458,57.2067
Kazakhstan,Nur-Sultan Airport,TSE,51.0231,71.4669
Kazakhstan,Aktau Airport,SCO,43.86,51.0919
Kazakhstan,Atyrau Airport,GUW,47.1219,51.8214
Kazakhstan,Almaty Airport,ALA,43.3533,77.0422
Japan,Shimojishima Airport,SHI,24.8273,125.148
Japan,Masuda Airport,IWJ,34.6784,131.797
Japan,Obihiro Airport,OBO,42.7322,143.213
Japan,Okushiri Airport,OIR,42.0725,139.435
Japan,Wakkanai Airport,WKJ,45.3996,141.797
Japan,Miyakojima Airport,MMY,24.7794,125.297
Japan,Tarama Airport,TRA,24.654,124.677
Japan,Yonaguni Airport,OGN,24.4653,122.98
Japan,Minamidaito Airport,MMD,25.846,131.265
Japan,Ehime Prefecture Airport,MYJ,33.829,132.704
Japan,Kikaiga Shima Airport,KKX,28.3214,129.928
Japan,Iwakuni Airport,IWK,34.1353,132.236
Japan,Amakusa Airport,AXJ,32.4829,130.155
Japan,Wadomari Airport,OKE,27.4332,128.705
Japan,Tanegashima Airport,TNE,30.6092,130.992
Japan,Yoronjima Airport,RNJ,27.0333,128.433
Japan,Matsumoto Airport,MMJ,36.1647,137.926
Japan,Kitadaito Airport,KTD,25.9446,131.324
Japan,Kume Jima Airport,UEO,26.3636,126.714
Japan,Tokunoshima Airport,TKN,27.8364,128.881
Japan,Shonai Airport,SYO,38.8122,139.787
Japan,Nanki Shirahama Airport,SHM,33.6622,135.364
Japan,Nakashibetsu Airport,SHB,43.5775,144.96
Japan,Rishiri Airport,RIS,45.2419,141.186
Japan,Noshiro Airport,ONJ,40.1919,140.371
Japan,Oki Island Airport,OKI,36.1811,133.325
Japan,Memambetsu Airport,MMB,43.8806,144.164
Japan,Monbetsu Airport,MBE,44.3039,143.404
Japan,Kitakyushu Airport,KKJ,33.8458,131.035
Japan,Izumo Airport,IZO,35.4136,132.89
Japan,Hachijo Airport,HAC,33.115,139.786
Japan,Fukue Airport,FUJ,32.6664,128.833
Japan,Amami O Shima Airport,ASJ,28.4306,129.712
Japan,Ibaraki Airport,IBR,36.1783,140.418
Japan,Shizuoka Airport,FSZ,34.6667,138.167
Japan,Okinawa Airport,OKA,26.1958,127.646
Japan,Kobe Airport,UKB,34.6328,135.224
Japan,Yonago Airport,YGJ,35.4922,133.236
Japan,Ube Airport,UBJ,33.93,131.279
Japan,Tottori Airport,TTJ,35.53,134.167
Japan,Tsushima Airport,TSJ,34.285,129.331
Japan,Toyama Airport,TOY,36.6483,137.188
Japan,Tokushima Airport,TKS,34.1328,134.607
Japan,Toyooka Airport,TJH,35.5163,134.789
Japan,Takamatsu Airport,TAK,34.2142,134.016
Japan,Sendai Airport,SDJ,38.1397,140.917
Japan,Okayama Airport,OKJ,34.7569,133.855
Japan,Oita Airport,OIT,33.4794,131.737
Japan,Wajima Airport,NTQ,37.2903,136.965
Japan,Nagasaki Airport,NGS,32.9169,129.914
Japan,Misawa Airport,MSJ,40.7033,141.368
Japan,Yakushima Airport,KUM,30.3856,130.659
Japan,Kushiro Airport,KUH,43.0408,144.193
Japan,Kagoshima Airport,KOJ,31.8033,130.719
Japan,Komatsu Airport,KMQ,36.3947,136.407
Japan,Kumamoto Airport,KMJ,32.8372,130.855
Japan,Miyazaki Airport,KMI,31.8772,131.449
Japan,Niigata Airport,KIJ,37.9558,139.121
Japan,Kochi Airport,KCZ,33.5461,133.669
Japan,Ishigaki Island Airport,ISG,24.3444,124.187
Japan,Iki Airport,IKI,33.75,129.783
Japan,Saga Airport,HSG,33.1497,130.302
Japan,Hanamaki Airport,HNA,39.4286,141.135
Japan,Hakodate Airport,HKD,41.77,140.822
Japan,Hiroshima Airport,HIJ,34.4361,132.919
Japan,Yamagata Airport,GAJ,38.4119,140.371
Japan,Fukuoka Airport,FUK,33.5858,130.451
Japan,Fukushima Airport,FKS,37.2284,140.429
Japan,Akita Airport,AXT,39.6156,140.219
Japan,Aomori Airport,AOJ,40.7347,140.691
Japan,Asahikawa Airport,AKJ,43.6708,142.447
Indonesia,Dabo Airport,SIQ,-0.496331,104.555
Indonesia,Namlea Airport,NAM,-3.2334,127.086
Indonesia,Tojo Una Una Airport,OJU,-0.865735,121.623
Indonesia,Tomia Airport,TQQ,-5.76758,123.919
Indonesia,Melak Airport,GHS,-0.205914,115.761
Indonesia,Serui Airport,ZRI,-1.87416,136.24
Indonesia,Majalengka Regency Airport,KJT,-6.65206,108.158
Indonesia,Rengat Airport,RGT,-0.3522,102.333
Indonesia,Jemaja Airport,LMU,2.96295,105.755
Indonesia,Bungku Airport,MOH,-2.20303,121.661
Indonesia,Tiakur Airport,JIO,-8.14087,127.91
Indonesia,Sumenep Regency Airport,SUP,-7.02425,113.89
Indonesia,Kerinci Regency Airport,KRC,-2.09125,101.462
Indonesia,Kau Airport,KAZ,1.31212,128.485
Indonesia,Waisai Airport,RJM,-0.430289,130.773
Indonesia,Cijulang Airport,CJN,-7.72079,108.488
Indonesia,Central Aceh Regency Airport,TXE,4.44826,96.8351
Indonesia,Nagan Raya Regency Airport,MEQ,4.04653,96.2466
Indonesia,Selayar Regency Airport,KSR,-6.17843,120.439
Indonesia,South Tapanuli Regency Airport,AEG,1.57749,99.2786
Indonesia,Sabang Airport,SBG,5.87393,95.3404
Indonesia,Natuna Ranai Airport,NTX,3.90589,108.388
Indonesia,Zugapa Airport,UGU,-3.73956,137.032
Indonesia,Rote Airport,RTI,-10.48,123.376
Indonesia,Morotai Airport,OTI,2.04209,128.319
Indonesia,Siborong-Borong Airport,DTB,2.25972,98.9953
Indonesia,Makassar Airport,UPG,-5.06167,119.554
Indonesia,Pangkal Pinang Airport,PGK,-2.16667,106.133
Indonesia,Wakatobi Airport,WNI,-5.32644,123.595
Indonesia,Muna Airport,RAQ,-4.91667,122.583
Indonesia,Lahat Airport,PXA,-4.01872,103.386
Indonesia,Palopo Airport,LLO,-3.08626,120.243
Indonesia,Dekai Airport,DEX,-4.8541,139.486
Indonesia,Sibolga Airport,FLZ,1.55583,98.8889
Indonesia,Buru Island Airport,NRE,-3.85207,126.703
Indonesia,Belitung Airport,TJQ,-2.74583,107.755
Indonesia,Solo Airport,SOC,-7.51611,110.757
Indonesia,Jember Airport,JBB,-8.18,113.7
Indonesia,Banyuwangi Airport,BWX,-8.3,114.33
Indonesia,Bintan Airport,TNJ,0.921662,104.527
Indonesia,Wamena Airport,WMX,-4.08333,138.933
Indonesia,Waingapu Airport,WGP,-9.66948,120.302
Indonesia,Buol Airport,UOL,1.10505,121.415
Indonesia,Tana Toraja Airport,TTR,-3.04297,119.82
Indonesia,Ternate Airport,TTE,0.831389,127.381
Indonesia,Tasikmalaya Airport,TSY,-7.34691,108.246
Indonesia,Tarakan Airport,TRK,3.32667,117.566
Indonesia,Tanahmerah Airport,TMH,-6.09725,140.303
Indonesia,Tambolaka Airport,TMC,-9.40968,119.246
Indonesia,Tolitoli Airport,TLI,1.12171,120.793
Indonesia,Bandar Lampung Airport,TKG,-5.24222,105.179
Indonesia,Tanjung Selor Airport,TJS,2.83639,117.374
Indonesia,Tembagapura Airport,TIM,-4.52833,136.887
Indonesia,Saumlaki Airport,SXK,-7.96667,131.317
Indonesia,Sumbawa Besar Airport,SWQ,-8.48894,117.415
Indonesia,Surabaya Airport,SUB,-7.37972,112.787
Indonesia,Semarang Airport,SRG,-6.97139,110.374
Indonesia,Sanana Airport,SQN,-2.09935,125.966
Indonesia,Sintang Airport,SQG,0.0658736,111.476
Indonesia,Sorong Airport,SOQ,-0.926389,131.121
Indonesia,Sampit Airport,SMQ,-2.49917,112.975
Indonesia,Sangatta Airport,SGQ,0.383795,117.543
Indonesia,Ruteng Airport,RTG,-8.6,120.45
Indonesia,Tanggetada Airport,PUM,-4.34191,121.524
Indonesia,Putussibau Airport,PSU,0.835556,112.937
Indonesia,Poso Airport,PSJ,-1.41675,120.658
Indonesia,Pontianak Airport,PNK,-0.150833,109.404
Indonesia,Palu Airport,PLW,-0.918611,119.91
Indonesia,Palembang Airport,PLM,-2.89833,104.7
Indonesia,Palangkaraya Airport,PKY,-2.225,113.943
Indonesia,Pekanbaru Airport,PKU,0.460833,101.444
Indonesia,Pangkalan Bun Airport,PKN,-2.70528,111.673
Indonesia,Padang Airport,PDG,-0.875,100.352
Indonesia,Oksibil Airport,OKL,-5.1,140.667
Indonesia,Nangapinoh Airport,NPO,-0.349202,111.75
Indonesia,Nunukan Airport,NNX,4.15,117.65
Indonesia,Nabire Airport,NBX,-3.36667,135.5
Indonesia,Naha Airport,NAH,3.68333,125.528
Indonesia,Masamba Airport,MXB,-2.55423,120.324
Indonesia,Pulau Matak Airport,MWK,3.31209,106.264
Indonesia,Maumere Airport,MOF,-8.64056,122.237
Indonesia,Melangguane Airport,MNA,4.01596,126.673
Indonesia,Malang Airport,MLG,-7.92667,112.714
